variation_option_begin	mineral_item_id=94185	item_group_name=0	option_description1=[<font color="bbb58a">Скор. Атк. +5 ~ +100\nСкор. Маг. +5 ~ +100\nМощность физ. умений +1% ~ +5%\nМощность маг. умений +1% ~ +5%</font>]	option_description2=[<font color="bbb58a">Физ. Атк. +10 ~ +220\nМаг. Атк. +10 ~ +270\nШанс Физ. Крит. Атк. +10 ~ +50</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=19	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=20	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=21	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=22	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Получаемый урон -2% ~ -5%</font>\n<font color="84aed8">Эффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=23	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Получаемый урон -2% ~ -5%</font>\n<font color="84aed8">Эффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=24	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Получаемый урон -2% ~ -5%</font>\n<font color="84aed8">Эффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=25	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление оружию ближнего боя +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Шанс получения крит. урона от физ. умений -2% ~ -5%\nшанс Получения крит. урона от маг. умений -2% ~ -5%</font>\n<font color="e16d6d">Шанс получения крит. урона от всех умений -2% ~ -5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=9	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=10	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=11	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=14	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон -1,2% ~ -3%</font>\n<font color="84aed8">Эффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=15	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон -1,2% ~ -3%</font>\n<font color="84aed8">Эффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=16	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон -1,2% ~ -3%</font>\n<font color="84aed8">Эффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=18	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление оружию ближнего боя +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="e16d6d">Шанс получения крит. урона от физ. умений -1,2%~-2%\nШанс получения крит. урона от маг. умений -1,2%~-2%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=13	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +1,2 ~ +3\nМаг. Уклонение +1,2 ~ +3</font>\n<font color="c170ca">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=19	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=20	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=21	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление маг. урону +3% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Получаемый урон от Крит. Атк. физ. умений -70 ~ -300\nПолучаемый урон от Крит. Атк. маг. умений -70 ~ -300</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. всех умений -70 ~ -300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=22	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Получаемый урон -2% ~ -5%</font>\n<font color="84aed8">Эффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=23	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Получаемый урон -2% ~ -5%</font>\n<font color="84aed8">Эффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=24	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление атакам из лука +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Получаемый урон -2% ~ -5%</font>\n<font color="84aed8">Эффективность получаемого лечения +3,5% ~ +10%\nБонус восстановления HP/ MP +2 ~ +5</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=25	option_description1=[<font color="bbb58a">Физ. Защ. +60 ~ +200\nМаг. Защ. +60 ~ +200\nФиз. Точность +2 ~ +5\nМаг. Точность +2 ~ +5</font>\n<font color="c170ca">Сопротивление оружию ближнего боя +3,5% ~ +10%</font>]	option_description2=[<font color="bbb58a">Макс. HP +30 ~ +100\nМакс. MP +30 ~ +100\nФиз. Уклонение +2 ~ +5\nМаг. Уклонение +2 ~ +5</font>\n<font color="84aed8">Шанс получения крит. урона от физ. умений -2% ~ -5%\nшанс Получения крит. урона от маг. умений -2% ~ -5%</font>\n<font color="e16d6d">Шанс получения крит. урона от всех умений -2% ~ -5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=12	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +2,2 ~ +3\nМаг. Уклонение +2,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97442	item_group_name=17	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +2,2 ~ +3\nМаг. Уклонение +2,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон -1,2% ~ -3%</font>\n<font color="84aed8">Эффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=12	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление маг. урону +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +2,2 ~ +3\nМаг. Уклонение +2,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон от Крит. Атк. физ. умений -30 ~ -100\nПолучаемый урон от Крит. Атк. маг. умений -30 ~ -100</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97447	item_group_name=17	option_description1=[<font color="bbb58a">Физ. Атк. +60 ~ +200\nМаг. Атк. +60 ~ +200\nФиз. Точность +1,2 ~ +3\nМаг. Точность +1,2 ~ +3</font>\n<font color="c170ca">Сопротивление атакам из лука +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Макс. HP +12 ~ +50\nМакс. MP +12 ~ +50\nФиз. Уклонение +2,2 ~ +3\nМаг. Уклонение +2,2 ~ +3</font>\n<font color="e16d6d">Получаемый урон -1,2% ~ -3%</font>\n<font color="84aed8">Эффективность получаемого лечения +2% ~ +5%</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97443	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%\nПредметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%\nСИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97448	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%\nПредметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%\nСИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97441	item_group_name=8	option_description1=[<font color="bbb58a">Макс. HP +125 ~ +500\nМакс. MP +125 ~ +500\nМакс. CP +125 ~ +500\nФиз./ Маг. Точность +2 ~ +5</font>\n<font color="e16d6d">Урон от Зарядов Души/ Зарядов Духа +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз./ Маг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Сопротивление отрицательным эффектам +3% ~ +10%\nСила Крит. Атк. всех умений +70 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97446	item_group_name=8	option_description1=[<font color="bbb58a">Макс. HP +125 ~ +500\nМакс. MP +125 ~ +500\nМакс. CP +125 ~ +500\nФиз./ Маг. Точность +2 ~ +5</font>\n<font color="e16d6d">Урон от Зарядов Души/ Зарядов Духа +2% ~ +5%</font>]	option_description2=[<font color="bbb58a">Физ. Защ. +70 ~ +300\nМаг. Защ. +70 ~ +300\nФиз./ Маг. Уклонение +2 ~ +5</font>\n<font color="e16d6d">Сопротивление отрицательным эффектам +3% ~ +10%\nСила Крит. Атк. всех умений +70 ~ +300</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94188	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление маг. урону +1% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление маг. урону +1% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=94212	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление маг. урону +1% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление маг. урону +1% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
variation_option_begin	mineral_item_id=97440	item_group_name=1	option_description1=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">Предметное умение: получаемый крит. урон от всех атак -1% ~ -7%</font>]	option_description2=[<font color="bbb58a">Макс. MP +90 ~ +400\nМакс. HP +350 ~ +2000\nМакс. CP +140 ~ +800\nСопротивление атакам из лука +0,5% ~ +3,5%\nСопротивление поглощению +2,5% ~ +10%\nШанс удержания +0,5% ~ +5%\nШанс шока +0,5% ~ +5%\nШанс усыпления +0,5% ~ +5%\nШанс паралича +0,5% ~ +5%\nМаг. Защ. +10 ~ +50\nФиз. Защ. +10 ~ +50\nБонус восстановления MP +1 ~ +2,5\nБонус восстановления HP +1 ~ +2,5\nБонус восстановления CP +1 ~ +2,5\nЭффективность получаемого лечения +2,5% ~ +7,5%</font>\n<font color="e16d6d">СИЛ +1 ~ +2\nЛВК +1 ~ +2\nВЫН +1 ~ +2\nИНТ +1 ~ +2\nМДР +1 ~ +2\nДУХ +1 ~ +2</font>]	option_description3=[]	variation_option_end
