MinimapRegion_begin	regionid=1	IconTexNormal=[L2WorldMap.WorldIcon.16_25_C0]	IconTexOver=[L2WorldMap.WorldIcon.16_25_C0_a]	IconTexPushed=[L2WorldMap.WorldIcon.16_25_C0_a]	WorldLocX=-119676	WorldLocY=225465	Width=64	Height=64	DescOffsetX=-4	DescOffsetY=30	DescFontName=[MapFontSize10]	applycountry={-1}	MinimapRegion_end
MinimapRegion_begin	regionid=16	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-59924	WorldLocY=-112264	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=18	IconTexNormal=[L2WorldMap.WorldIcon.18_19_C0]	IconTexOver=[L2WorldMap.WorldIcon.18_19_C0_a]	IconTexPushed=[L2WorldMap.WorldIcon.18_19_C0_a]	WorldLocX=-51530	WorldLocY=43411	Width=64	Height=64	DescOffsetX=-90	DescOffsetY=46	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=18	IconTexNormal=[L2WorldMap.WorldIcon.18_19_C0]	IconTexOver=[L2WorldMap.WorldIcon.18_19_C0_a]	IconTexPushed=[L2WorldMap.WorldIcon.18_19_C0_a]	WorldLocX=-51530	WorldLocY=43411	Width=64	Height=64	DescOffsetX=-42	DescOffsetY=25	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=38	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-5167	WorldLocY=11237	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=38	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-5167	WorldLocY=12236	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=45	IconTexNormal=[L2WorldMap.WorldIcon.19_21_castle]	IconTexOver=[L2WorldMap.WorldIcon.19_21_castle_a]	IconTexPushed=[L2WorldMap.WorldIcon.19_21_castle_a]	WorldLocX=20812	WorldLocY=151325	Width=64	Height=64	DescOffsetX=10	DescOffsetY=15	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=46	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=10020	WorldLocY=146529	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=46	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=10020	WorldLocY=143531	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=51	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=22211	WorldLocY=44210	Width=48	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize8]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=51	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=16215	WorldLocY=46209	Width=48	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize8]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=52	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=38198	WorldLocY=35617	Width=0	Height=0	DescOffsetX=-50	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=53	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=37598	WorldLocY=47008	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1;9;12;14;8}	MinimapRegion_end
MinimapRegion_begin	regionid=55	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=36799	WorldLocY=120549	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=60	IconTexNormal=[L2WorldMap.WorldIcon.22_18_0]	IconTexOver=[L2WorldMap.WorldIcon.22_18_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.22_18_0_a]	WorldLocX=79365	WorldLocY=-354	Width=64	Height=116	DescOffsetX=-15	DescOffsetY=70	DescFontName=[MapFontSize9]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=64	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=73969	WorldLocY=75985	Width=70	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=65	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=62578	WorldLocY=116952	Width=70	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=68	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=74968	WorldLocY=141533	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=78	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=100348	WorldLocY=125146	Width=70	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={1;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=84	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=131523	WorldLocY=12036	Width=58	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize8]	applycountry={1;8}	MinimapRegion_end
MinimapRegion_begin	regionid=85	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=153905	WorldLocY=12036	Width=58	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize8]	applycountry={1;8}	MinimapRegion_end
MinimapRegion_begin	regionid=99	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=161899	WorldLocY=47008	Width=68	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize8]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=99	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=164897	WorldLocY=49007	Width=68	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize8]	applycountry={1}	MinimapRegion_end
MinimapRegion_begin	regionid=102	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=3426	WorldLocY=159118	Width=0	Height=0	DescOffsetX=-60	DescOffsetY=-9	DescFontName=[MapFontSize9]	applycountry={1;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=109	IconTexNormal=[L2WorldMap.WorldIcon.21_24_0]	IconTexOver=[L2WorldMap.WorldIcon.21_24_0_a]	IconTexPushed=[L2WorldMap.WorldIcon.21_24_0_a]	WorldLocX=43993	WorldLocY=204282	Width=64	Height=64	DescOffsetX=-20	DescOffsetY=50	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=56	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=34801	WorldLocY=150525	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1;9;12;14;8}	MinimapRegion_end
MinimapRegion_begin	regionid=87	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=144513	WorldLocY=75585	Width=0	Height=0	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={1;8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=128	IconTexNormal=[None]	IconTexOver=[None]	IconTexPushed=[None]	WorldLocX=150908	WorldLocY=-36725	Width=118	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1;9;12;14;8}	MinimapRegion_end
MinimapRegion_begin	regionid=145	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-65319	WorldLocY=137935	Width=80	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={1;9;12;14;8}	MinimapRegion_end
MinimapRegion_begin	regionid=70	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=105944	WorldLocY=-186205	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=6	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-90299	WorldLocY=153123	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=158	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=62379	WorldLocY=-76293	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=131	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-127070	WorldLocY=48007	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=68	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=74968	WorldLocY=139534	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8;9;12;14}	MinimapRegion_end
MinimapRegion_begin	regionid=148	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=87359	WorldLocY=62995	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=47	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=12019	WorldLocY=165513	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=10	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=-90099	WorldLocY=235857	Width=83	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize10]	applycountry={8}	MinimapRegion_end
MinimapRegion_begin	regionid=153	IconTexNormal=[L2WorldMap.WorldIcon.Font_Blank]	IconTexOver=[L2WorldMap.WorldIcon.Font_Blank]	IconTexPushed=[L2WorldMap.WorldIcon.Font_Blank]	WorldLocX=109940	WorldLocY=53603	Width=58	Height=16	DescOffsetX=0	DescOffsetY=0	DescFontName=[MapFontSize9]	applycountry={8;9;12;14}	MinimapRegion_end
