dyepotential_exp_begin	slotone={31081;1}	slottwo={31087;1}	commission=400000	prob=1.35022E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35499;1}	slottwo={31087;1}	commission=400000	prob=1.41582E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=101037	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={35502;1}	commission=96623	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35503;1}	slottwo={31094;1}	commission=600000	prob=1.41587E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101041	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35506;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35507;1}	slottwo={31094;1}	commission=600000	prob=1.41593E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101045	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35510;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35511;1}	slottwo={31094;1}	commission=600000	prob=1.41598E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101049	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35514;1}	commission=100724	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35515;1}	slottwo={35188;1}	commission=600000	prob=1.41604E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={13568;12}	commission=101053	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={13568;12}	slottwo={35518;1}	commission=100724	prob=1.121039E-39	dyepotential_exp_end
dyepotential_exp_begin	slotone={35519;1}	slottwo={35188;1}	commission=800000	prob=1.4161E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={13568;12}	commission=101057	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={13568;12}	slottwo={37254;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37236;1}	slottwo={31087;1}	commission=400000	prob=1.44016E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=102774	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={37239;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37240;1}	slottwo={31087;1}	commission=400000	prob=1.41614E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=101060	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={35525;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35526;1}	slottwo={31087;1}	commission=400000	prob=1.4162E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10176;9}	commission=101064	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35529;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35530;1}	slottwo={31094;1}	commission=600000	prob=1.41625E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101068	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35533;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35534;1}	slottwo={31094;1}	commission=600000	prob=1.4163E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101072	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35537;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35538;1}	slottwo={35188;1}	commission=600000	prob=1.41636E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={10176;9}	commission=101076	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35541;1}	commission=100724	prob=1.121039E-39	dyepotential_exp_end
dyepotential_exp_begin	slotone={35542;1}	slottwo={35188;1}	commission=800000	prob=1.41642E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={13568;12}	commission=101080	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={13568;12}	slottwo={35545;1}	commission=100724	prob=1.121039E-39	dyepotential_exp_end
dyepotential_exp_begin	slotone={35546;1}	slottwo={35188;1}	commission=800000	prob=1.44041E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=102777	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={37242;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37243;1}	slottwo={31087;1}	commission=400000	prob=1.44025E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=102781	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={35548;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35549;1}	slottwo={31087;1}	commission=400000	prob=1.41652E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=101087	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={35552;1}	commission=96623	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35553;1}	slottwo={31094;1}	commission=600000	prob=1.41657E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101091	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35556;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35557;1}	slottwo={31094;1}	commission=600000	prob=1.41663E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101095	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35560;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35561;1}	slottwo={31094;1}	commission=600000	prob=1.41668E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101099	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35564;1}	commission=100724	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35565;1}	slottwo={35188;1}	commission=600000	prob=1.41674E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={13568;12}	commission=101103	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={13568;12}	slottwo={35568;1}	commission=100724	prob=1.121039E-39	dyepotential_exp_end
dyepotential_exp_begin	slotone={35569;1}	slottwo={35188;1}	commission=800000	prob=1.4168E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={13568;12}	commission=101107	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={13568;12}	slottwo={37256;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37246;1}	slottwo={31087;1}	commission=400000	prob=1.4403E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=102784	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={37249;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37250;1}	slottwo={31087;1}	commission=400000	prob=1.41684E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={6784;6}	commission=101110	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={6784;6}	slottwo={35575;1}	commission=96623	prob=5.6052E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35576;1}	slottwo={31087;1}	commission=400000	prob=1.4169E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10176;9}	commission=101114	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35579;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35580;1}	slottwo={31094;1}	commission=600000	prob=1.41695E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101118	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35583;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35584;1}	slottwo={31094;1}	commission=600000	prob=1.41701E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31094;1}	slottwo={10176;9}	commission=101122	prob=1.35407E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35587;1}	commission=96630	prob=8.40779E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35588;1}	slottwo={35188;1}	commission=600000	prob=1.41706E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={10176;9}	commission=101126	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10176;9}	slottwo={35591;1}	commission=100724	prob=1.121039E-39	dyepotential_exp_end
dyepotential_exp_begin	slotone={35592;1}	slottwo={35188;1}	commission=800000	prob=1.41712E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35188;1}	slottwo={13568;12}	commission=101130	prob=1.41144E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={13568;12}	slottwo={35595;1}	commission=100724	prob=1.121039E-39	dyepotential_exp_end
dyepotential_exp_begin	slotone={35596;1}	slottwo={35188;1}	commission=800000	prob=1.46787E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104752	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39217;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39218;1}	slottwo={35186;1}	commission=10000	prob=1.46793E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104756	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39221;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39222;1}	slottwo={35186;1}	commission=10000	prob=1.46799E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104760	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39225;1}	commission=100722	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39226;1}	slottwo={35187;1}	commission=50000	prob=1.46804E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104764	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39229;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39230;1}	slottwo={35187;1}	commission=50000	prob=1.4681E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104768	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39233;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39234;1}	slottwo={35187;1}	commission=50000	prob=1.46815E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={34464;1}	commission=104772	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39237;1}	commission=100725	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39238;1}	slottwo={35189;1}	commission=100000	prob=1.46821E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={34464;1}	commission=104776	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39241;1}	commission=100725	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39242;1}	slottwo={35189;1}	commission=300000	prob=1.46827E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={37856;4}	commission=104780	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39246;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39247;1}	slottwo={35186;1}	commission=10000	prob=1.46834E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104785	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39250;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39251;1}	slottwo={35186;1}	commission=10000	prob=1.46839E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104789	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39254;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39255;1}	slottwo={35186;1}	commission=10000	prob=1.46845E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={50000;0}	commission=104793	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39258;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39259;1}	slottwo={35187;1}	commission=50000	prob=1.4685E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104797	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39262;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39263;1}	slottwo={35187;1}	commission=50000	prob=1.46856E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104801	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39266;1}	commission=100723	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39267;1}	slottwo={35189;1}	commission=100000	prob=1.46862E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={34464;1}	commission=104805	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39270;1}	commission=100725	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39271;1}	slottwo={35189;1}	commission=300000	prob=1.46867E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={37856;4}	commission=104809	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39274;1}	commission=100725	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39275;1}	slottwo={35189;1}	commission=300000	prob=1.46874E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104814	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39279;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39280;1}	slottwo={35186;1}	commission=10000	prob=1.4688E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104818	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39283;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39284;1}	slottwo={35186;1}	commission=10000	prob=1.46886E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104822	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39287;1}	commission=100722	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39288;1}	slottwo={35187;1}	commission=50000	prob=1.46891E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104826	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39291;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39292;1}	slottwo={35187;1}	commission=50000	prob=1.46897E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104830	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39295;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39296;1}	slottwo={35187;1}	commission=50000	prob=1.46902E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={34464;1}	commission=104834	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39299;1}	commission=100725	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39300;1}	slottwo={35189;1}	commission=100000	prob=1.46908E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={34464;1}	commission=104838	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39303;1}	commission=100725	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39304;1}	slottwo={35189;1}	commission=300000	prob=1.46914E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={37856;4}	commission=104842	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39308;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39309;1}	slottwo={35186;1}	commission=10000	prob=1.4692E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104847	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39312;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39313;1}	slottwo={35186;1}	commission=10000	prob=1.46926E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104851	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39316;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39317;1}	slottwo={35186;1}	commission=10000	prob=1.46932E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={50000;0}	commission=104855	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39320;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39321;1}	slottwo={35187;1}	commission=50000	prob=1.46937E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104859	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39324;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39325;1}	slottwo={35187;1}	commission=50000	prob=1.46943E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104863	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39328;1}	commission=100723	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39329;1}	slottwo={35189;1}	commission=100000	prob=1.46949E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={34464;1}	commission=104867	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39332;1}	commission=100725	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39333;1}	slottwo={35189;1}	commission=300000	prob=1.46954E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={37856;4}	commission=104871	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39336;1}	commission=100725	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39337;1}	slottwo={35189;1}	commission=300000	prob=1.46961E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104876	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39341;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39342;1}	slottwo={35186;1}	commission=10000	prob=1.46967E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104880	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39345;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39346;1}	slottwo={35186;1}	commission=10000	prob=1.46972E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104884	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39349;1}	commission=100722	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39350;1}	slottwo={35187;1}	commission=50000	prob=1.46978E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104888	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39353;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39354;1}	slottwo={35187;1}	commission=50000	prob=1.46984E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104892	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39357;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39358;1}	slottwo={35187;1}	commission=50000	prob=1.46989E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={34464;1}	commission=104896	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39361;1}	commission=100725	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39362;1}	slottwo={35189;1}	commission=100000	prob=1.46995E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={34464;1}	commission=104900	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39365;1}	commission=100725	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39366;1}	slottwo={35189;1}	commission=300000	prob=1.47E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={37856;4}	commission=104904	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39370;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39371;1}	slottwo={35186;1}	commission=10000	prob=1.47007E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104909	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39374;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39375;1}	slottwo={35186;1}	commission=10000	prob=1.47013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={10000;0}	commission=104913	prob=1.41142E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39378;1}	commission=100722	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39379;1}	slottwo={35186;1}	commission=10000	prob=1.47019E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35186;1}	slottwo={50000;0}	commission=104917	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39382;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39383;1}	slottwo={35187;1}	commission=50000	prob=1.47024E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104921	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39386;1}	commission=100723	prob=7.0065E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39387;1}	slottwo={35187;1}	commission=50000	prob=1.4703E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35187;1}	slottwo={50000;0}	commission=104925	prob=1.41143E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={50000;0}	slottwo={39390;1}	commission=100723	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39391;1}	slottwo={35189;1}	commission=100000	prob=1.47035E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={34464;1}	commission=104929	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={34464;1}	slottwo={39394;1}	commission=100725	prob=1.4013E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39395;1}	slottwo={35189;1}	commission=300000	prob=1.47041E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={35189;1}	slottwo={37856;4}	commission=104933	prob=1.41146E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={37856;4}	slottwo={39398;1}	commission=100725	prob=4.2039E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={39399;1}	slottwo={35189;1}	commission=300000	prob=1.46787E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104752	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39217;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39218;1}	slottwo={31087;1}	commission=10000	prob=1.46793E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104756	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39221;1}	commission=96623	prob=1.4013E-41	dyepotential_exp_end
dyepotential_exp_begin	slotone={39222;1}	slottwo={31087;1}	commission=10000	prob=1.46799E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={31087;1}	slottwo={10000;0}	commission=104760	prob=1.35398E-40	dyepotential_exp_end
dyepotential_exp_begin	slotone={10000;0}	slottwo={39225;1}	commission=96623	prob=7.0065E-41	dyepotential_exp_end
