item_begin	tag=2	object_id=17	drop_type=0	drop_anim_type=3	drop_radius=8	drop_height=4	drop_texture={{[dropitems.drop_quiver_m00];{[dropitemstex.drop_quiver_t00]};[None];[None]}}	icon={[icon.etc_wooden_quiver_i00];[None];[None];[None];[None]}	durability=-1	weight=1	material_type=wood	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=equipment	mesh={[LineageWeapons.wooden_arrow_m00_et]}	texture={[LineageWeaponsTex.wooden_arrow_t00_et]}	drop_sound=[ItemSound.itemdrop_arrow]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=arrow	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92458	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_treasure_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_08]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92459	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92460	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_01]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92461	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_02]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92462	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_03]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92463	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_04]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92464	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_05]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92465	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_06]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92466	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_07]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92467	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.bm_pirate_king_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[icon.enchant_panel_08]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92468	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92469	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92470	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92471	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92472	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92473	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92474	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92475	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchIcon.Icon.bm_special_pendant_abradant_box];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92476	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_lump_m00];{[dropitemstex.drop_lump_gray_t00]};[None];[None]}}	icon={[icon.etc_lump_gray_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_mold]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92477	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=3	drop_texture={{[dropitems.drop_trunk_of_a_tree_m00];{[dropitemstex.drop_trunk_of_a_tree_t00]};[None];[None]}}	icon={[icon.etc_branch_gold_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_wood]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92478	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t00]};[None];[None]}}	icon={[icon.etc_pouch_yellow_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92479	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=2	drop_texture={{[dropitems.drop_leather_m00];{[dropitemstex.drop_leather_t00]};[None];[None]}}	icon={[icon.etc_suede_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_leather]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92480	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=2	drop_texture={{[dropitems.drop_leather_m00];{[dropitemstex.drop_leather_t00]};[None];[None]}}	icon={[icon.etc_leather_brown_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_leather]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92481	drop_type=0	drop_anim_type=3	drop_radius=4	drop_height=5	drop_texture={{[dropitems.drop_skein_m00];{[dropitemstex.drop_skein_t00]};[None];[None]}}	icon={[icon.etc_piece_of_cloth_white_i00];[None];[None];[None];[None]}	durability=-1	weight=0	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_wood]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92482	drop_type=0	drop_anim_type=3	drop_radius=2	drop_height=5	drop_texture={{[dropitems.drop_sack_m00];{[dropitemstex.drop_sack_t01]};[None];[None]}}	icon={[icon.etc_pccafe_point_i00];[None];[None];[None];[None]}	durability=-1	weight=10	material_type=fish	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=etc	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_sack]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=none	crystal_type=crystal_free	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92483	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92484	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92485	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_jewel_m00];{[dropitemstex.drop_jewel_blue_t00]};[None];[None]}}	icon={[icon.etc_gem_blue_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_etc_jewel]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92486	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92487	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92488	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_jewel_m00];{[dropitemstex.drop_jewel_yellow_t00]};[None];[None]}}	icon={[icon.etc_jewel_gold_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_etc_jewel]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92489	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchSys2.icon.etc_elvenearing_beads_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92490	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92491	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[BranchSys2.icon.etc_elvennecklace_beads_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92492	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_jewel_m00];{[dropitemstex.drop_jewel_black_t00]};[None];[None]}}	icon={[icon.etc_bead_silver_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_etc_jewel]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92493	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92494	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_jewel_m00];{[dropitemstex.drop_jewel_black_t00]};[None];[None]}}	icon={[icon.etc_gem_black_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_etc_jewel]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92495	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92496	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92497	drop_type=0	drop_anim_type=3	drop_radius=5	drop_height=6	drop_texture={{[dropitems.drop_jewel_box_m00];{[dropitemstex.drop_jewel_box_t00]};[None];[None]}}	icon={[icon.etc_jewel_box_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_jewelbox]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92498	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_jewel_m00];{[dropitemstex.drop_jewel_yellow_t00]};[None];[None]}}	icon={[icon.etc_gem_yellow_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_etc_jewel]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
item_begin	tag=2	object_id=92499	drop_type=0	drop_anim_type=3	drop_radius=3	drop_height=3	drop_texture={{[dropitems.drop_jewel_m00];{[dropitemstex.drop_jewel_yellow_t00]};[None];[None]}}	icon={[icon.etc_gem_yellow_i00];[None];[None];[None];[None]}	durability=-1	weight=60	material_type=liquid	crystallizable=0	related_quest_id={}	color=1	is_attribution=0	icon_panel=[None]	complete_item_dropsound_type=[None]	inventory_type=material	mesh={[None]}	texture={[None]}	drop_sound=[ItemSound.itemdrop_etc_jewel]	equip_sound=[None]	consume_type=consume_type_stackable	etcitem_type=material	crystal_type=none	scroll_set_id=0	item_end
