event_look_change_begin	event_ave_id=36	priority=5	change_weapon=1	need_weapon=1	attackitem_enchant=0	change_back=0	change_armor=-1	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=14780	twohandsword=14782	buster=14788	blunt=14783	twohandblunt=14784	staff=14789	twohandstaff=14790	dagger=14781	pole=14785	fist=14787	bow=14786	etc=14789	dual=14795	dualfist=14787	fishingrod=0	rapier=14792	crossbow=14794	ancientsword=14793	flag=0	dualdagger=14797	ownthing=0	twohandcrossbow=14794	dualblunt=14795	pistol=-1	shooter=-1	shield=13471	sigil=12813	gloves={-1;-1;-1}	chest={-1;-1;-1}	legs={-1;-1;-1}	feet={-1;-1;-1}	back=-1	accessory=-1	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=839	priority=10	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;99959;-1}	chest={-1;-1;99959}	legs={-1;-1;-1}	feet={99959;-1;-1}	back=-1	accessory=99959	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=840	priority=11	change_weapon=1	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=99958	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;99959;-1}	chest={-1;-1;99959}	legs={-1;-1;-1}	feet={99959;-1;-1}	back=-1	accessory=99959	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=904	priority=11	change_weapon=1	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=-1	standard_item_slot=1	need_equipped=0	unk=0	change_accessory=0	ignore_beautyshop=0	none=0	sword=38211	twohandsword=38213	buster=-1	blunt=38421	twohandblunt=38222	staff=38223	twohandstaff=38215	dagger=38212	pole=38214	fist=-1	bow=38217	etc=-1	dual=38221	dualfist=38216	fishingrod=-1	rapier=38225	crossbow=-1	ancientsword=38224	flag=0	dualdagger=-1	ownthing=0	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=38218	shield=38220	sigil=38219	gloves={-1;23226;-1}	chest={-1;-1;23226}	legs={-1;-1;-1}	feet={23226;-1;-1}	back=-1	accessory=23226	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=960	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;100769;-1}	chest={-1;-1;100769}	legs={-1;-1;-1}	feet={100769;-1;-1}	back=-1	accessory=100769	accessory1=-1	accessory2=-1	accessory3=100770	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=961	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;100769;-1}	chest={-1;-1;100769}	legs={-1;-1;-1}	feet={100769;-1;-1}	back=-1	accessory=100769	accessory1=-1	accessory2=-1	accessory3=100770	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=1063	priority=10	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;102945;-1}	chest={-1;-1;102945}	legs={-1;-1;-1}	feet={102945;-1;-1}	back=-1	accessory=102945	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=1064	priority=10	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=0	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;102946;-1}	chest={-1;-1;102946}	legs={-1;-1;-1}	feet={102946;-1;-1}	back=-1	accessory=102946	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=1111	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=1	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;103033;-1}	chest={-1;-1;103033}	legs={-1;-1;-1}	feet={103033;-1;-1}	back=-1	accessory=103033	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=1174	priority=4	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=0	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;-1;-1}	chest={-1;-1;-1}	legs={-1;-1;-1}	feet={-1;-1;-1}	back=-1	accessory=-1	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=-1	accessory5=-1	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=1182	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=1	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;104104;-1}	chest={-1;-1;104104}	legs={-1;-1;-1}	feet={104104;-1;-1}	back=-1	accessory=104104	accessory1=-1	accessory2=-1	accessory3=-1	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=1249	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=1	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=1	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;105154;-1}	chest={-1;-1;105154}	legs={-1;-1;-1}	feet={105154;-1;-1}	back=-1	accessory=105154	accessory1=-1	accessory2=-1	accessory3=105158	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10021	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71439;-1}	chest={-1;-1;71439}	legs={-1;-1;-1}	feet={71439;-1;-1}	back=-1	accessory=71439	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10022	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71439;-1}	chest={-1;-1;71439}	legs={-1;-1;-1}	feet={71439;-1;-1}	back=-1	accessory=71439	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10023	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71439;-1}	chest={-1;-1;71439}	legs={-1;-1;-1}	feet={71439;-1;-1}	back=-1	accessory=71439	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10024	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71440;-1}	chest={-1;-1;71440}	legs={-1;-1;-1}	feet={71440;-1;-1}	back=-1	accessory=71440	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10025	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71440;-1}	chest={-1;-1;71440}	legs={-1;-1;-1}	feet={71440;-1;-1}	back=-1	accessory=71440	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10026	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71440;-1}	chest={-1;-1;71440}	legs={-1;-1;-1}	feet={71440;-1;-1}	back=-1	accessory=71440	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10027	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71441;-1}	chest={-1;-1;71441}	legs={-1;-1;-1}	feet={71441;-1;-1}	back=-1	accessory=71441	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10028	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71441;-1}	chest={-1;-1;71441}	legs={-1;-1;-1}	feet={71441;-1;-1}	back=-1	accessory=71441	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10029	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71441;-1}	chest={-1;-1;71441}	legs={-1;-1;-1}	feet={71441;-1;-1}	back=-1	accessory=71441	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10030	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71442;-1}	chest={-1;-1;71442}	legs={-1;-1;-1}	feet={71442;-1;-1}	back=-1	accessory=71442	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10031	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71442;-1}	chest={-1;-1;71442}	legs={-1;-1;-1}	feet={71442;-1;-1}	back=-1	accessory=71442	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10032	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71442;-1}	chest={-1;-1;71442}	legs={-1;-1;-1}	feet={71442;-1;-1}	back=-1	accessory=71442	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10033	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71443;-1}	chest={-1;-1;71443}	legs={-1;-1;-1}	feet={71443;-1;-1}	back=-1	accessory=71443	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10034	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71443;-1}	chest={-1;-1;71443}	legs={-1;-1;-1}	feet={71443;-1;-1}	back=-1	accessory=71443	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10035	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71443;-1}	chest={-1;-1;71443}	legs={-1;-1;-1}	feet={71443;-1;-1}	back=-1	accessory=71443	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10036	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71444;-1}	chest={-1;-1;71444}	legs={-1;-1;-1}	feet={71444;-1;-1}	back=-1	accessory=71444	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10037	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71444;-1}	chest={-1;-1;71444}	legs={-1;-1;-1}	feet={71444;-1;-1}	back=-1	accessory=71444	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10038	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71444;-1}	chest={-1;-1;71444}	legs={-1;-1;-1}	feet={71444;-1;-1}	back=-1	accessory=71444	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10039	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71445;-1}	chest={-1;-1;71445}	legs={-1;-1;-1}	feet={71445;-1;-1}	back=-1	accessory=71445	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
event_look_change_begin	event_ave_id=10040	priority=5	change_weapon=0	need_weapon=1	attackitem_enchant=0	change_back=1	change_armor=55	standard_item_slot=0	need_equipped=1	unk=0	change_accessory=1	ignore_beautyshop=0	none=0	sword=-1	twohandsword=-1	buster=-1	blunt=-1	twohandblunt=-1	staff=-1	twohandstaff=-1	dagger=-1	pole=-1	fist=-1	bow=-1	etc=-1	dual=-1	dualfist=-1	fishingrod=-1	rapier=-1	crossbow=-1	ancientsword=-1	flag=-1	dualdagger=-1	ownthing=-1	twohandcrossbow=-1	dualblunt=-1	pistol=-1	shooter=-1	shield=-1	sigil=-1	gloves={-1;71445;-1}	chest={-1;-1;71445}	legs={-1;-1;-1}	feet={71445;-1;-1}	back=-1	accessory=71445	accessory1=-1	accessory2=-1	accessory3=0	accessory4=0	accessory5=0	exceptionItem={-1}	event_look_change_end
